user_id,phone_number,address,city,country,age,account_created
1087,837-615-1359,3417 Highland Ave,Los Angeles,Germany,66,2019-09-13
1088,575-949-2900,1401 Highland Ave,Phoenix,France,37,2019-07-06
1089,935-430-7444,4753 Highland Ave,Houston,UK,76,2020-03-15
1090,519-509-7038,5062 2nd Ave,Chicago,France,40,2019-01-21
1091,825-432-6775,689 Highland Ave,Phoenix,Germany,19,2022-04-06
1092,442-195-7999,7871 Highland Ave,New York,Canada,48,2019-06-30
1093,484-337-1797,4705 2nd Ave,Chicago,Canada,62,2022-06-27
1094,280-427-3429,6761 Highland Ave,Los Angeles,France,25,2019-07-15
1095,258-802-7822,9347 Park Ln,Los Angeles,UK,60,2021-02-04
1096,666-253-1390,5508 Maple Dr,Chicago,USA,52,2019-05-14
1097,511-827-5292,6122 2nd Ave,Los Angeles,Canada,49,2020-12-06
1098,397-369-9422,7200 Highland Ave,Los Angeles,Canada,20,2019-11-30
1099,878-264-8401,3400 Main St,Phoenix,USA,47,2019-10-05
1100,330-848-9285,6747 Main St,Los Angeles,USA,35,2023-09-15
1101,615-389-3856,1416 Main St,Phoenix,UK,50,2020-10-19
1102,405-759-6157,9754 Highland Ave,Chicago,Germany,75,2019-02-26
1103,681-598-3753,203 2nd Ave,Chicago,Canada,56,2023-06-12
1104,126-975-5355,5432 Highland Ave,Houston,Canada,76,2021-02-14
1105,283-546-2794,8867 2nd Ave,Chicago,UK,52,2021-10-22
1106,192-903-5035,7800 2nd Ave,Houston,France,60,2023-02-10
1107,456-710-4450,4740 2nd Ave,Houston,Canada,24,2020-06-06
1108,534-437-7315,7083 Park Ln,Phoenix,UK,27,2022-08-24
1109,408-104-5291,9141 2nd Ave,Phoenix,France,67,2020-02-04
1110,366-651-5265,5650 Maple Dr,Phoenix,UK,22,2019-12-06
1111,565-691-9715,747 2nd Ave,New York,Canada,40,2023-06-02
1112,654-348-8968,7908 Main St,Houston,USA,46,2022-05-01
1113,814-909-9039,2092 Maple Dr,New York,UK,53,2019-11-18
1114,408-266-2573,5320 Highland Ave,Houston,UK,29,2020-10-19
1115,896-732-3604,2712 Park Ln,New York,Canada,50,2021-05-08
1116,492-900-7935,5541 Main St,Phoenix,Canada,78,2022-06-10
1117,412-294-9442,9045 Maple Dr,New York,Canada,62,2019-10-26
1118,875-371-9871,4704 Maple Dr,Los Angeles,France,70,2019-03-02
1119,842-703-1848,1371 Highland Ave,Phoenix,Canada,49,2019-11-18
1120,520-316-7491,3199 Highland Ave,Phoenix,Canada,73,2023-01-08
1121,340-656-8286,918 Park Ln,Chicago,USA,41,2023-03-18
1122,691-560-6144,5639 Main St,New York,France,40,2021-01-19
1123,577-561-8649,9084 Park Ln,Chicago,Canada,49,2019-12-11
1124,422-124-4914,3297 Maple Dr,Chicago,USA,32,2021-10-02
1125,880-251-8636,5132 Highland Ave,New York,USA,48,2022-07-27
1126,398-104-4910,1773 Park Ln,New York,USA,45,2022-11-29
1127,687-279-9437,4163 Park Ln,Phoenix,Germany,61,2020-11-16
1128,425-904-7809,6995 Highland Ave,Phoenix,UK,79,2022-10-24
1129,817-294-9855,1342 2nd Ave,Los Angeles,UK,54,2022-04-16
1130,867-715-1857,543 Highland Ave,New York,UK,22,2022-03-14
1131,214-724-2033,7562 Park Ln,Houston,UK,38,2019-05-05
1132,518-637-7131,1852 Highland Ave,Los Angeles,Canada,28,2019-09-06
1133,337-971-7320,4889 Highland Ave,Houston,France,44,2019-08-20
1134,650-423-5161,8703 2nd Ave,New York,Germany,74,2020-09-06
1135,651-379-6506,8321 Maple Dr,Chicago,Germany,44,2019-04-27
1136,471-498-4312,2787 Maple Dr,Chicago,France,57,2023-02-13
1137,744-905-4467,5429 Park Ln,Los Angeles,Germany,27,2021-02-24
1138,555-622-6827,4962 Highland Ave,New York,USA,20,2020-06-09
1139,287-767-3054,4941 2nd Ave,Phoenix,Canada,24,2021-12-15
1140,243-830-5305,7825 Main St,Los Angeles,USA,79,2019-02-07
1141,224-703-7946,2364 Main St,New York,Germany,45,2022-01-13
1142,649-381-1197,4698 Highland Ave,New York,France,66,2021-05-22
1143,992-994-3128,2042 Park Ln,Chicago,France,56,2019-06-22
1144,597-873-2312,1879 Main St,Houston,USA,25,2021-12-18
1145,153-618-7990,1594 Maple Dr,Phoenix,France,72,2020-04-15
1146,448-482-4484,4260 Maple Dr,Houston,France,23,2020-01-25
1147,756-787-1889,6471 2nd Ave,Los Angeles,USA,21,2022-12-26
1148,779-801-8261,3044 Maple Dr,Chicago,Germany,79,2023-09-05
1149,851-110-4882,8212 2nd Ave,Phoenix,Germany,18,2022-12-24
1150,876-510-1262,6540 Main St,Phoenix,USA,56,2019-10-02
1151,193-949-2551,3984 Park Ln,Chicago,USA,25,2021-09-12
1152,870-582-3877,9302 Main St,New York,Canada,31,2020-06-10
1153,543-231-6753,1301 Park Ln,Chicago,Canada,20,2019-08-06
1154,516-377-7513,4752 Highland Ave,New York,Canada,73,2022-01-17
1155,449-170-6051,2924 2nd Ave,Los Angeles,USA,79,2023-08-11
1156,789-789-4219,5021 2nd Ave,Houston,Canada,68,2021-06-07
1157,534-341-7376,2481 Main St,Chicago,Germany,54,2020-06-09
1158,795-408-1151,4043 Park Ln,Phoenix,USA,18,2020-08-17
1159,672-786-6159,394 Main St,Chicago,Canada,33,2022-03-04
1160,375-378-9561,5922 Highland Ave,Los Angeles,Germany,25,2022-11-03
1161,134-129-6122,6252 Park Ln,Los Angeles,France,54,2021-03-10
1162,259-257-9285,8919 Park Ln,Los Angeles,Canada,52,2019-05-16
1163,188-376-5003,7667 Main St,New York,France,44,2021-12-07
1164,558-405-1637,5834 Maple Dr,Los Angeles,France,59,2021-02-28
1165,135-856-6477,9980 Main St,Los Angeles,Canada,58,2021-04-17
1166,145-703-2260,459 Main St,Phoenix,USA,40,2021-09-01
1167,935-629-1252,8011 2nd Ave,Chicago,USA,42,2023-09-14
1168,567-529-2502,563 Maple Dr,New York,USA,48,2023-10-07
1169,616-675-5365,9598 Park Ln,Phoenix,UK,39,2023-01-26
1170,460-126-5844,337 2nd Ave,Houston,UK,31,2021-11-17
1171,841-532-7356,9420 2nd Ave,Chicago,Canada,36,2020-07-18
1172,343-196-3463,5403 Highland Ave,Chicago,Canada,18,2019-08-11
1173,776-924-3271,9768 Highland Ave,Chicago,USA,37,2023-12-10
1174,852-485-7682,4471 2nd Ave,Houston,France,55,2019-02-21
1175,244-578-5543,2890 Park Ln,Phoenix,France,54,2023-11-19
1176,978-485-7008,9627 Park Ln,Houston,Canada,22,2023-03-05
1177,512-376-8593,8760 Maple Dr,Los Angeles,USA,73,2019-09-05
1178,639-545-3737,1479 Maple Dr,New York,Canada,57,2021-10-15
1179,225-619-7765,9157 Highland Ave,Phoenix,Germany,34,2023-10-31
1180,912-511-9800,1229 Maple Dr,Phoenix,Canada,28,2021-01-19
1181,300-778-8909,9226 Park Ln,Chicago,France,23,2021-05-03
1182,839-872-9349,5716 2nd Ave,New York,France,31,2021-12-21
1183,640-839-7199,4074 Park Ln,New York,Canada,25,2019-12-03
1184,461-422-2154,8834 Maple Dr,Chicago,USA,44,2021-12-29
1185,896-137-3573,2823 Park Ln,Chicago,France,78,2019-01-20
1186,542-311-4097,5507 Maple Dr,Phoenix,Germany,33,2019-11-30
1187,792-620-4460,1249 Maple Dr,Los Angeles,Canada,24,2023-03-07
1188,581-327-6002,6539 Park Ln,Phoenix,UK,33,2021-09-20
1189,692-131-4047,6009 Highland Ave,Phoenix,Germany,47,2023-08-08
1190,924-700-4169,5863 Main St,Chicago,Germany,45,2020-03-11
1191,780-923-9237,653 Main St,Houston,UK,73,2020-08-07
1192,104-947-5262,8951 Maple Dr,Houston,France,18,2019-06-02
1193,388-693-4964,5578 Highland Ave,Chicago,France,35,2021-09-27
1194,165-448-8513,498 Highland Ave,Houston,USA,55,2022-10-20
1195,133-498-6058,4534 2nd Ave,Los Angeles,Canada,28,2020-02-09
1196,847-247-4803,8498 Highland Ave,Los Angeles,UK,54,2020-10-01
1197,269-655-7867,8310 2nd Ave,Los Angeles,UK,49,2022-03-05
1198,144-173-2680,2481 Park Ln,Houston,UK,75,2019-07-15
1199,193-744-3583,6896 Maple Dr,Houston,UK,23,2020-01-04
1200,615-387-1049,3941 Highland Ave,Los Angeles,Canada,31,2019-03-17
1201,960-795-6631,1990 Main St,Houston,France,59,2021-09-15
1202,337-971-8932,1350 Main St,Los Angeles,France,53,2020-05-18
1203,740-917-2158,5072 Main St,Los Angeles,UK,59,2019-04-22
1204,158-492-5398,4273 Maple Dr,Chicago,Canada,51,2021-06-29
1205,663-976-4883,6400 Main St,Houston,Germany,69,2023-12-21
1206,905-149-1037,4028 Park Ln,Chicago,Germany,36,2020-04-05
1207,953-950-9589,7093 Maple Dr,New York,Canada,24,2021-05-31
1208,642-889-5962,2144 2nd Ave,Chicago,Canada,58,2023-11-09
1209,527-513-4650,7733 Main St,New York,Canada,36,2021-10-05
1210,435-457-3657,9472 Main St,New York,Canada,65,2019-12-15
1211,382-657-8618,2560 Maple Dr,New York,France,35,2021-04-07
1212,785-913-1638,5432 Maple Dr,New York,UK,63,2021-07-10
1213,782-148-8729,6178 2nd Ave,New York,Canada,53,2023-11-10
1214,641-688-4116,365 2nd Ave,Houston,Germany,37,2020-07-10
1215,357-936-3067,284 2nd Ave,Houston,UK,36,2022-12-17
1216,897-482-2574,743 Main St,Los Angeles,USA,30,2022-12-18
1217,711-751-6245,4737 Highland Ave,Phoenix,France,23,2023-09-23
1218,974-397-8258,8081 Maple Dr,New York,UK,52,2019-12-17
1219,179-335-8956,4448 Highland Ave,Los Angeles,Germany,21,2022-06-08
1220,529-582-2667,7593 Park Ln,Houston,Canada,21,2019-08-20
1221,624-605-5573,6296 2nd Ave,Los Angeles,Canada,62,2022-03-03
1222,849-646-7077,6544 2nd Ave,Chicago,Germany,45,2019-07-04
1223,689-168-8795,3478 Park Ln,Houston,UK,31,2022-02-09
1224,849-225-2139,2736 Maple Dr,Phoenix,USA,43,2022-05-18
1225,640-175-1678,1747 Park Ln,Phoenix,Germany,45,2021-01-01
1226,123-906-4264,6716 Maple Dr,Phoenix,Germany,68,2022-12-28
1227,806-176-4985,6099 2nd Ave,Phoenix,USA,71,2019-11-16
1228,435-872-7110,5841 2nd Ave,Los Angeles,France,57,2021-04-14
1229,774-647-4958,7381 Maple Dr,New York,France,37,2023-03-04
1230,669-734-5157,6579 Highland Ave,Houston,UK,18,2019-05-21
1231,359-167-6675,5222 Highland Ave,Houston,France,34,2020-05-24
1232,509-256-4211,4751 Park Ln,Chicago,Germany,37,2023-02-10
1233,354-123-5138,3595 Park Ln,Phoenix,UK,28,2023-08-18
1234,902-873-1564,3110 Maple Dr,Los Angeles,Canada,34,2023-03-17
1235,161-395-5733,4854 2nd Ave,Phoenix,Canada,35,2023-01-03
1236,314-150-3148,4086 Highland Ave,Houston,Canada,35,2021-01-10
1237,808-733-7689,1777 2nd Ave,Houston,USA,55,2023-01-28
1238,139-957-6111,5971 Maple Dr,New York,USA,36,2019-07-13
1239,905-562-4574,6760 Main St,New York,Germany,34,2019-08-09
1240,921-201-9440,6684 Main St,Phoenix,France,20,2022-05-04
1241,739-303-3943,1890 Park Ln,Chicago,Canada,53,2019-11-03
1242,570-451-8438,7375 Maple Dr,Houston,Germany,42,2020-05-07
1243,987-993-5302,3193 Main St,New York,France,70,2021-11-21
1244,188-467-2774,3269 2nd Ave,Chicago,France,22,2022-11-27
1245,130-764-5890,3844 Maple Dr,Houston,Canada,62,2022-05-31
1246,310-478-3800,7589 Main St,New York,USA,24,2020-12-18
1247,294-851-1911,5410 Park Ln,Chicago,USA,78,2021-12-23
1248,217-488-8093,1866 Main St,Phoenix,UK,49,2019-09-20
1249,874-369-5229,6058 Park Ln,Chicago,Canada,19,2020-04-10
1250,422-674-5220,353 Main St,Phoenix,Germany,52,2020-03-29
1251,349-692-5915,7174 2nd Ave,Houston,USA,20,2021-12-13
1252,208-598-8888,9780 2nd Ave,Chicago,Canada,28,2022-12-19
1253,675-415-7023,5703 2nd Ave,Phoenix,Germany,74,2022-09-14
1254,673-268-9955,1328 Maple Dr,Chicago,Canada,54,2022-08-29
1255,383-113-3808,4593 Maple Dr,New York,France,28,2022-01-04
1256,111-259-5883,5655 Park Ln,Chicago,Canada,64,2022-08-09
1257,755-976-4901,4204 Highland Ave,Houston,Canada,28,2021-11-03
1258,892-195-6261,9727 Main St,Houston,UK,22,2023-07-22
1259,184-144-2534,3062 Main St,Houston,Germany,51,2022-05-31
1260,769-378-7660,7968 Park Ln,New York,UK,38,2022-10-24
1261,113-310-8770,4571 Park Ln,Phoenix,Canada,77,2019-10-12
1262,587-711-3550,8407 Main St,Phoenix,Canada,23,2020-01-06
1263,174-986-9481,3325 2nd Ave,Chicago,USA,23,2019-12-09
1264,516-774-2626,7188 Maple Dr,New York,UK,36,2020-08-04
1265,536-711-5659,9317 Highland Ave,New York,USA,75,2021-07-21
1266,165-117-4706,1522 2nd Ave,Houston,USA,38,2023-03-28
1267,415-336-5436,314 Highland Ave,New York,USA,24,2022-08-22
1268,715-700-7575,9338 Highland Ave,Los Angeles,Germany,61,2020-02-23
1269,523-606-6609,8331 Main St,Los Angeles,France,72,2022-10-26
1270,967-938-4194,4586 Park Ln,Los Angeles,Canada,18,2023-01-27
1271,291-254-3393,4594 Maple Dr,Phoenix,France,59,2021-06-04
1272,647-432-2801,9479 Maple Dr,Houston,France,76,2021-02-24
1273,645-879-5239,4106 Maple Dr,Chicago,USA,69,2020-12-16
1274,185-474-8293,7039 Park Ln,New York,France,68,2023-06-09
1275,841-394-1438,4561 Highland Ave,Chicago,USA,31,2019-10-14
1276,559-329-1967,4017 2nd Ave,Chicago,USA,38,2020-03-18
1277,954-739-1275,4282 Main St,Phoenix,France,57,2020-06-07
1278,773-558-7243,7733 Park Ln,Chicago,Canada,30,2019-01-13
1279,306-635-7492,7607 Park Ln,Phoenix,UK,39,2021-07-15
1280,986-868-6595,3895 Main St,Los Angeles,USA,74,2021-10-11
1281,452-781-8707,9420 Highland Ave,New York,Germany,50,2019-07-17
1282,201-304-3169,6538 Main St,Chicago,France,29,2022-05-04
1283,342-981-9486,2264 Maple Dr,Houston,France,37,2023-07-04
1284,246-578-5808,8889 Highland Ave,Phoenix,Canada,46,2023-10-10
1285,728-343-4647,9224 Main St,Los Angeles,Germany,19,2023-10-11
1286,630-921-3617,1878 Highland Ave,Houston,UK,22,2023-04-26
1287,847-890-3418,1556 Maple Dr,Phoenix,USA,53,2022-10-16
1288,834-420-5776,9789 2nd Ave,Houston,France,79,2019-03-14
1289,433-132-8687,9390 Park Ln,Los Angeles,Canada,18,2022-01-08
1290,911-155-9251,6039 Main St,Phoenix,Germany,67,2020-07-09
1291,574-177-4481,610 Highland Ave,Houston,Germany,42,2020-10-12
1292,162-201-8199,5926 2nd Ave,New York,France,67,2023-03-09
1293,410-888-9901,643 Highland Ave,Houston,France,24,2023-07-31
1294,294-674-4253,8651 Main St,Phoenix,Canada,29,2020-12-13
1295,881-883-4860,417 Park Ln,Phoenix,France,34,2022-11-27
1296,801-217-4970,6667 Highland Ave,Los Angeles,Canada,38,2022-04-09
1297,205-120-2607,1858 Maple Dr,Chicago,France,32,2023-04-05
1298,801-938-4048,1576 2nd Ave,New York,UK,37,2019-03-10
1299,419-113-8735,1510 Highland Ave,Chicago,Germany,61,2022-01-22
